X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,Actual_Y_1,Actual_Y_2,Actual_Y_3,Actual_Y_4,Actual_Y_5,Actual_Y_6,Actual_Y_7,Actual_Y_8,Actual_Y_9,Actual_Y_10,Predicted_Y_1,Predicted_Y_2,Predicted_Y_3,Predicted_Y_4,Predicted_Y_5,Predicted_Y_6,Predicted_Y_7,Predicted_Y_8,Predicted_Y_9,Predicted_Y_10,Error_Y_1 (%),Error_Y_2 (%),Error_Y_3 (%),Error_Y_4 (%),Error_Y_5 (%),Error_Y_6 (%),Error_Y_7 (%),Error_Y_8 (%),Error_Y_9 (%),Error_Y_10 (%)
33.93,55.0,56.00000000000001,72.0,258.0,12.409999999999998,1.29,0.64,308.0,30.5,19.3,44.0,1476.0,20.5,47.99999999999999,0.2494339942932129,0.5350189805030823,0.2855849862098694,32.900001525878906,59.0,95.5999984741211,0.3181785643100739,41.900001525878906,0.8800860047340393,80448.0,0.2543204797804356,0.5302194046974181,0.2662075781822204,35.25499988555909,60.41600032806397,96.32300025939938,0.29992688387632366,47.31499977111817,0.8667754566669464,28508.769999999997,1.959029482356192,0.8970851466149987,6.7851634236153435,7.158049393486368,2.400000556040632,0.7562780301445314,5.736301084055265,12.923623026349459,1.5124144680740939,64.56248756961018
32.17,46.0,49.0,77.0,258.0,12.7,1.29,0.64,311.0,37.0,18.6,37.0,12974.0,19.2,46.0,0.26791998744010925,0.574114978313446,0.3061949908733368,35.900001525878906,61.099998474121094,96.19999694824219,0.3466451168060302,39.200000762939446,0.9195089936256409,67750.0,0.26473948925733565,0.5810546368360519,0.29326255276799196,35.165,60.433999977111824,95.48299964904781,0.3341213378310203,43.892000083923335,0.8770658254623414,44847.00999999998,1.1871074693464494,1.208757615589852,4.223595581514453,2.0473579237846917,1.0900139339469102,0.7453194614758005,3.612853136488213,11.96938578996103,4.615851335607423,33.80515129151295
32.17,43.0,46.0,75.0,260.0,12.7,1.29,0.64,316.0,36.0,18.0,38.0,12802.000000000002,19.2,46.0,0.2722949981689453,0.5736610293388367,0.2336999773979187,33.79999923706055,52.70000076293945,92.5999984741211,0.3689783215522766,38.900001525878906,0.6814669966697693,67622.0,0.26329365760087964,0.5787218463420868,0.2900324276089669,34.88900020599365,60.14000015258789,95.13199966430663,0.32890094161033623,44.708000373840335,0.8774743175506592,43589.76999999999,3.305731147687405,0.8821964094515671,24.104602335982044,3.2218964305154607,14.117645696279594,2.7343425830543158,10.861716692009573,14.93058771243892,28.762555169766014,35.53907012510723
32.49,51.0,52.0,78.0,256.0,12.7,1.29,0.64,307.0,27.999999999999996,17.6,37.0,4239.0,18.3,46.0,0.2559739947319031,0.5776190161705017,0.2627760171890259,36.79999923706055,63.5,95.9000015258789,0.28871065378189087,66.5,0.8344709873199464,77925.0,0.25879829868674276,0.5592264577746392,0.2766226105391979,35.79199954986572,61.38500011444091,96.63799945831298,0.3193840250372887,45.50599960327148,0.862142400741577,54483.32000000003,1.1033558146395859,3.184202368855771,5.269352012520831,2.7391296415563207,3.3307084811954124,0.7695494480622282,10.62426025974445,31.569925408614306,3.3160425996956846,30.082361244786615
32.49,50.0,51.0,77.0,256.0,12.7,1.29,0.64,313.0,27.999999999999996,17.6,37.0,4422.0,18.3,46.0,0.2454890012741089,0.524200975894928,0.26065200567245483,35.900001525878906,61.099998474121094,96.5,0.3194214105606079,42.79999923706055,0.7593939900398254,77442.0,0.2591058485209942,0.5579899969697,0.2782733409106731,35.83099945068359,61.60400005340575,96.91699951171873,0.32139789015054704,45.79399959564209,0.8689494895935058,54486.800000000025,5.546825795132463,6.445814225562361,6.760483270695364,0.19220632942194532,0.8248798557632118,0.43212384634065115,0.6187686625233614,6.995328065307622,14.42670089447704,29.64179644120758
32.17,49.0,50.0,74.0,257.0,12.409999999999998,1.29,0.64,311.0,27.0,18.8,41.0,1014.0,18.7,50.0,0.27668899297714233,0.6270970106124878,0.277055025100708,35.29999923706055,60.20000076293945,97.4000015258789,0.3147561252117157,44.0,0.9439619779586792,82110.0,0.2524838523566723,0.5430021214485168,0.2777396503090858,35.146999778747556,60.80599987030028,96.23000061035155,0.3048464518785477,44.684000358581535,0.8868510353565217,27175.41,8.748140054299032,13.410188175165313,0.24710802777497057,0.4334262368832021,1.006643022725504,1.2012329540020463,3.1483655247383724,1.5545462695034893,6.050131672216304,66.90365363536719
32.17,46.0,49.0,72.0,258.0,12.409999999999998,1.29,0.64,315.0,26.0,18.8,41.0,2332.0,18.7,50.0,0.26045501232147217,0.5691949725151062,0.28780597448349,35.599998474121094,60.5,94.69999694824219,0.3329101800918579,41.900001525878906,0.9316650032997131,81932.0,0.25207926273345943,0.5423217284679412,0.277515917867422,35.023999824523926,60.70100002288819,96.22400054931641,0.30590976178646084,44.89400024414063,0.8876726049184799,31373.870000000017,3.2158143217742303,4.7212722080836285,3.5753450339364847,1.61797380417272,0.3322314427903932,1.609296357113046,8.110421344864553,7.14558140627399,4.721911655522502,61.70742811111651
33.35,45.0,48.0,73.0,259.0,12.4,1.25,0.65,326.0,33.0,18.4,40.0,22444.999999999996,24.0,61.0,0.2317,0.47800000000000004,0.2359,35.0,62.29999999999999,97.1,0.304,51.8,0.7729999999999999,60079.0,0.24879401460266112,0.5216798680953979,0.25642329401683817,35.7619997329712,62.098999984741226,96.77599993896483,0.2711220131969452,47.79200029754638,0.8680856186389925,46785.23,7.377649806931867,9.138047718702481,8.699997463687227,2.1771420942034223,0.3226324482484168,0.33367668489718266,10.81512723784698,7.737451163037871,12.30085622755402,22.12714925348291
32.77,48.0,50.0,76.0,257.0,12.4,1.25,0.65,326.0,33.0,18.4,40.0,22226.0,24.0,61.0,0.2601,0.541,0.2808,35.6,60.8,94.7,0.266,41.0,0.98,60298.0,0.24925665469551084,0.5221303489933014,0.2538437346315384,35.734999801635745,62.288000000000004,97.03099999999999,0.2741695987558365,49.20500019836425,0.8671754890394211,50935.91000000002,4.168913996343391,3.4879207036411612,9.599809604152982,0.37921292594309886,2.4473684210526425,2.4614572333685203,3.0712777277580843,20.01219560576647,11.51270520005907,15.52636903379877
34.2,47.0,49.0,71.0,258.0,12.409999999999998,1.29,0.64,318.0,31.6,19.5,43.0,34.0,20.5,49.0,0.24828100204467773,0.5376009941101074,0.2893199920654297,33.20000076293945,60.20000076293945,96.80000305175781,0.31595462560653687,52.70000076293945,0.9453089833259584,82558.0,0.26075154855847366,0.5531690740585326,0.28681310623884193,35.005999832153314,60.31400020599365,96.28399932861323,0.32319223195314406,42.84199996948242,0.9104610872268677,24525.33,5.022755028011313,2.895842849806299,0.8664751470132851,5.43975610756571,0.1893678432050424,0.5330616806578791,2.290710678064355,18.705883587746612,3.6864027226825296,70.29321204486543
34.2,44.0,47.0,75.0,260.0,12.409999999999998,1.29,0.64,325.0,30.6,19.5,44.0,51.0,20.5,49.0,0.2519890069961548,0.5258979797363281,0.27390897274017334,33.20000076293945,58.70000076293946,95.30000305175781,0.29384392499923706,48.20000076293945,0.9047819972038268,82275.0,0.25898070842027665,0.5524864900112151,0.28352768436074255,35.00299987792969,60.48200000762938,96.39199935913082,0.3203117510676383,42.767000083923335,0.8995850610733032,27463.01000000001,2.7746057288239383,5.0558304651061325,3.5116453193716293,5.430720101075692,3.0357738015822906,1.1458512826908738,9.007443685783185,11.271785462695476,0.5743854482720085,66.6204679428745
32.98,43.0,47.0,75.0,258.0,12.4,1.25,0.65,308.0,30.0,21.999999999999996,54.99999999999999,264.0,21.9,69.0,0.2672,0.5844,0.2736,36.5,62.9,96.2,0.282,49.1,0.9489999999999998,80988.0,0.2552120601191521,0.5514972695960999,0.2668947397437095,35.67800000762939,61.72099998474121,97.18700001525873,0.2972191061329842,49.8429999847412,0.9384742001056671,73197.41000000002,4.486504446425112,5.63017289594458,2.450753017650049,2.2520547736181014,1.8744038398390883,1.0259875418489912,5.396846146448304,1.5132382581287094,1.1091464588338018,9.619437447523067
32.98,40.0,43.0,73.0,257.0,12.4,1.25,0.65,320.0,30.0,21.999999999999996,54.99999999999999,1542.0,21.9,69.0,0.2561,0.5577,0.28,36.2,63.5,95.9,0.271,55.4,0.894,78582.0,0.24832703995537755,0.5328502694749833,0.2612347893462181,35.49600000762939,61.59899999237063,97.0799999694824,0.28197667504310603,46.30900001525879,0.9137889398431777,66635.41999999998,3.035126920977134,4.4557522906610565,6.701860947779267,1.9447513601398119,2.993700799416332,1.2304483519107354,4.05043359524207,16.40974726487583,2.213527946664166,15.202692728614716
32.77,52.0,53.0,77.0,257.0,12.4,1.25,0.65,310.0,33.0,18.4,40.0,22973.0,24.1,60.0,0.2293,0.46610000000000007,0.23679999999999998,36.2,62.29999999999999,98.0,0.272,43.1,0.816,61351.0,0.2529461748828888,0.5338067496128083,0.254206974858284,36.17899992370606,62.451,96.767,0.27168830721378323,51.505000076293946,0.8682036496305465,60810.81999999999,10.312330956340507,14.526228194123192,7.350918436775335,0.0580112604805094,0.24237560192618057,1.2581632653061268,0.11459293610911338,19.501160269823536,6.397506082174827,0.8804746458900549
32.77,50.0,52.0,77.0,258.0,12.4,1.25,0.65,320.0,33.0,18.4,40.0,22803.0,24.1,60.0,0.2553,0.5217,0.2649,35.9,62.6,95.3,0.239,55.4,0.941,61221.0,0.25297508967208854,0.5356682989158631,0.25630332960319524,36.04099978637696,62.371999999999986,96.93499999999997,0.2740372601985931,50.76200021362306,0.8675382189655304,59084.109999999986,0.9106581777953345,2.6774581015647003,3.2452511879217756,0.3927570651168774,0.3642172523961913,1.7156348373556944,14.65994150568749,8.371840769633462,7.806778005788474,3.4904526224661696
31.28,44.0,47.0,76.0,260.0,12.7,1.29,0.64,311.0,36.0,17.6,37.0,3876.0,18.1,47.0,0.24109899997711182,0.5425000190734863,0.26522499322891235,37.400001525878906,63.20000076293945,96.80000305175781,0.2790224850177765,58.099998474121094,0.7794420123100282,79248.0,0.263127919882536,0.5742731308937074,0.27913601964712137,35.650999298095705,61.4449998474121,96.05899909973144,0.3188291916251183,46.40899971008301,0.8761545431613923,57463.21000000002,9.13687734396054,5.856794599654582,5.244990771364668,4.676476354079773,2.776900149274189,0.7654999263069953,14.266487019784707,20.12220149927455,12.407918655133523,27.489387744801103
31.28,41.0,44.0,75.0,261.0,12.7,1.29,0.64,314.0,35.0,17.6,37.0,6206.0,18.1,47.0,0.24629500508308408,0.522367000579834,0.2760719954967499,35.29999923706055,61.400001525878906,96.5,0.31271103024482727,43.099998474121094,0.8273890018463135,78058.0,0.26522018641233436,0.5963056030869484,0.2858988514542579,35.03900009155274,59.81599983215332,94.60400047302245,0.3264094761013985,45.512000389099114,0.9290831470489506,41118.54999999999,7.683948492120715,14.154531665484532,3.5595265430041523,0.739374365860592,2.579807254659373,1.964766349199531,4.380544506487808,5.596292344247482,12.29097135394684,47.323080273642695
32.96,40.0,44.0,71.0,260.0,12.409999999999998,1.29,0.64,322.0,34.0,18.8,41.0,1307.0,18.9,51.0,0.2398959994316101,0.4940069913864135,0.25411099195480347,33.79999923706055,59.59999847412109,95.9000015258789,0.26664432883262634,40.70000076293945,0.8162829875946046,82417.0,0.24794897302985192,0.5339182785153389,0.27158003732562064,34.81400020599365,60.2539995956421,96.17600006103514,0.3063378530740738,44.5490007019043,0.8695652973651887,12231.539999999999,3.3568603133532293,8.07909358062236,6.874572892905097,3.0000029343825734,1.09731734608179,0.2877982594001883,14.886318570969207,9.457002129763254,6.527431121355923,85.1589599233168
32.96,44.0,47.0,73.0,257.0,12.409999999999998,1.29,0.64,317.0,38.0,18.8,42.0,351.00000000000006,18.9,51.0,0.2530359923839569,0.531711995601654,0.27867600321769714,33.79999923706055,60.79999923706054,97.0999984741211,0.2927553951740265,47.0,0.8823220133781434,83673.0,0.25173798099160194,0.5423075127601623,0.2707145398855209,34.92499992370605,59.758999748229996,95.20099929809568,0.305217633843422,44.30300060272217,0.8996991908550264,16044.790000000003,0.5129750041193217,1.9927173443809552,2.856888731089224,3.3284044734888094,1.7121702333772464,1.955714939101189,4.25687754174006,5.738296589952826,1.9694824807046354,80.82441169791927
33.4,49.0,50.0,77.0,256.0,12.7,1.29,0.64,316.0,30.0,19.0,36.0,14059.999999999998,19.0,46.0,0.2894589900970459,0.6162009835243225,0.31306999921798706,36.5,61.70000076293946,96.80000305175781,0.38515639305114746,46.4000015258789,0.9318709969520569,68044.0,0.27012162879109386,0.6032899802923203,0.3018232384324074,35.36900005340576,60.779000091552746,95.50399978637692,0.34017835468053814,43.70000019073487,0.8910278433561325,52772.89999999999,6.6805184732624365,2.0952584590434378,3.5924109028884263,3.098629990669142,1.4927077147459615,1.338846306324941,11.677863637235898,5.818968203348324,4.3829192806207375,22.4429780730116
33.4,50.0,51.0,79.0,257.0,12.7,1.29,0.64,306.0,30.0,18.8,36.0,14212.000000000002,19.0,46.0,0.27129098773002625,0.5728830099105835,0.3015920221805572,35.0,60.5,95.9000015258789,0.363556295633316,47.900001525878906,0.846798002719879,68192.0,0.2694147089123726,0.60058168053627,0.30055938065052024,35.35400005340576,60.80600002288819,95.61799980163569,0.3394428184628487,43.73299999237061,0.8934667849540712,52371.30999999999,0.6916111859641977,4.834961090923222,0.342396832174406,1.0114287240164646,0.5057851617986642,0.29405810193560505,6.632666648905519,8.699376619553957,5.5112059882396975,23.200214101360878
31.71,49.0,52.0,70.0,256.0,12.409999999999998,1.29,0.64,311.0,35.7,19.5,43.0,1224.0,20.4,47.99999999999999,0.26448899507522583,0.5427169799804688,0.2782279849052429,34.400001525878906,59.29999923706055,96.5,0.29446715116500854,43.400001525878906,0.9570310115814209,83040.0,0.2583810573816299,0.5449318701028824,0.27399836510419845,35.105000209808345,60.56300041198731,95.78299957275384,0.30531028077006334,45.81499973297119,0.8999506247043612,9132.949999999999,2.309335287034795,0.4081114474239066,1.5201992720052828,2.049414687958874,2.1298502380712168,0.7430056240892876,3.6822883510625264,5.564511802268594,5.9643194615751005,89.00174614643545
31.71,52.0,53.0,73.0,258.0,12.409999999999998,1.29,0.64,314.0,38.8,17.7,43.0,139.0,20.4,47.99999999999999,0.2540850043296814,0.5450170040130615,0.2909319996833801,35.0,61.400001525878906,95.9000015258789,0.3345559537410736,39.200000762939446,0.9096490144729614,83263.0,0.26305620938539503,0.6460707777738571,0.2632243818044662,33.214999961853025,53.08999973297119,81.23599929809569,0.3056029319763183,43.261999931335446,1.1843176043033599,23696.909999999996,3.5307888709848,18.54139834477051,9.523743661428776,5.100000108991359,13.53420453809796,15.29093012978325,8.654164255932866,10.362242574842764,30.195007685413454,71.53968749624684
34.21,47.0,50.0,75.0,256.0,12.409999999999998,1.29,0.64,311.0,36.0,19.0,41.0,523.0,20.5,49.0,0.2397339940071106,0.5207890272140503,0.2810550332069397,34.70000076293945,60.5,96.80000305175781,0.3049781322479248,50.900001525878906,0.9076210260391235,83801.0,0.25893194720149043,0.5514716017246245,0.28294565692543977,35.07499988555908,60.602000007629385,96.43099952697752,0.31571355402469625,42.85999980926513,0.8954576206207275,31031.00000000004,8.008022923027937,5.891555487393807,0.6726880842258443,1.0806890904167832,0.1685950539328685,0.38120197639146247,3.520062798484299,15.795680698606706,1.3401414323197587,62.97060894261399
34.21,50.0,52.0,74.0,257.0,12.409999999999998,1.29,0.64,308.0,37.0,19.0,41.0,285.0,20.5,49.0,0.26941999793052673,0.5906149744987488,0.28261998295783997,36.5,63.20000076293945,97.0999984741211,0.29966798424720764,41.900001525878906,0.8946939706802368,84339.0,0.256954837590456,0.545140950679779,0.28163767516613,35.014999809265134,60.29300014495849,96.26899971008297,0.31778884291648857,43.904000015258795,0.8934377795457841,31374.510000000013,4.626664848867314,7.699436313405926,0.34757195207124736,4.0684936732462065,4.599684466595182,0.8558174841368347,6.046978530189709,4.7828124496419155,0.1404045601757728,62.799523352185815
